record,subsystem,category,on_css,in_profile,in_baseline,css_fields,css_screens,profile_device,profile_dotted,classname,read_only
XF:12IDC-ES:2{BS:SAXS-Ax:IBB}Mtr,mana,covered,1,1,1,ACCL ATHM BACC BDST BVEL CARD CNEN DCOF DESC DHLM DIFF DIR DLLM DLY DMOV DRBV DTYP DVAL EGU ERES FOFF FRAC HLM HLS ICOF JAR JOGF JOGR JVEL LLM LLS LVIO MIP MOVN MRES MSTA NAME OFF PCOF PREC RBV RDBD REP RLV RMP RRBV RRES RTRY RVAL SET SPMG STAT STOP TDIR TWF TWR TWV UEIP URIP VAL VBAS VELO VERS VMAX,12id/mana/pmac-motor-status-1x.opi common/motor/_motor_small.bob common/motor/motor_calibration.bob common/motor/motor_drive.bob common/motor/motor_dynamics.bob common/motor/motor_msta_detail.bob common/motor/motor_resolution.bob common/motor/motor_servo.bob common/motor/motor_status.bob common/motor/motor_system_status.bob common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,saxs_bs,x_rod.user_readback,EpicsSignalRO,RO
XF:12IDC-ES:2{BS:SAXS-Ax:IBB}Mtr:scanParms,op,css_only,1,0,0,GO LOAD,common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBB}Mtr_able,op,css_only,1,0,0,VAL,common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBB}Pgm:Home-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBB}Start:Home-Cmd,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBB}Sts:1-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBB}Sts:2-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBB}Sts:3-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBB}Sts:4-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBB}Sts:Home-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBB}Sts:HomeCmplt-Sts,mana,css_only,1,0,0,,12id/mana/pmac-motor-status-1x.opi common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBB}Sts:Homing-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBB}Timeout:Home-I,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Abort:Home-Cmd,mana,css_only,1,0,0,PROC,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Cmd:Kill-Cmd,mana,css_only,1,0,0,PROC,common/motor/motor_drive.bob common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Mode:PostHome-Sel,mana,css_only,1,0,0,,common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Mtr,mana,covered,1,1,1,ACCL ATHM BACC BDST BVEL CARD CNEN DCOF DESC DHLM DIFF DIR DLLM DLY DMOV DRBV DTYP DVAL EGU ERES FOFF FRAC HLM HLS ICOF JAR JOGF JOGR JVEL LLM LLS LVIO MIP MOVN MRES MSTA NAME OFF PCOF PREC RBV RDBD REP RLV RMP RRBV RRES RTRY RVAL SET SPMG STAT STOP TDIR TWF TWR TWV UEIP URIP VAL VBAS VELO VERS VMAX,12id/mana/pmac-motor-status-1x.opi common/motor/_motor_small.bob common/motor/motor_calibration.bob common/motor/motor_drive.bob common/motor/motor_dynamics.bob common/motor/motor_msta_detail.bob common/motor/motor_resolution.bob common/motor/motor_servo.bob common/motor/motor_status.bob common/motor/motor_system_status.bob common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,saxs_bs,y_rod.user_readback,EpicsSignalRO,RO
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Mtr:scanParms,op,css_only,1,0,0,GO LOAD,common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Mtr_able,op,css_only,1,0,0,VAL,common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Pgm:Home-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Start:Home-Cmd,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Sts:1-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Sts:2-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Sts:3-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Sts:4-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Sts:Home-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Sts:HomeCmplt-Sts,mana,css_only,1,0,0,,12id/mana/pmac-motor-status-1x.opi common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Sts:Homing-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBM}Timeout:Home-I,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Abort:Home-Cmd,mana,css_only,1,0,0,PROC,common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Cmd:Kill-Cmd,mana,css_only,1,0,0,PROC,common/motor/motor_drive.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Mode:PostHome-Sel,mana,css_only,1,0,0,,common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Mtr,mana,css_only,1,0,0,ACCL ATHM BACC BDST BVEL CARD CNEN DCOF DESC DHLM DIFF DIR DLLM DLY DRBV DTYP DVAL EGU ERES FOFF FRAC HLM HLS ICOF JAR JOGF JOGR JVEL LLM LLS MIP MOVN MRES MSTA OFF PCOF PREC RBV RDBD REP RLV RMP RRBV RRES RTRY RVAL SET SPMG STAT STOP TDIR TWF TWR TWV UEIP URIP VAL VBAS VELO VERS VMAX,12id/mana/pmac-motor-status-1x.opi common/motor/motor_calibration.bob common/motor/motor_drive.bob common/motor/motor_dynamics.bob common/motor/motor_msta_detail.bob common/motor/motor_resolution.bob common/motor/motor_servo.bob common/motor/motor_status.bob common/motor/motor_system_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Pgm:Home-Sts,mana,css_only,1,0,0,,common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Start:Home-Cmd,mana,css_only,1,0,0,,common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Sts:1-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Sts:2-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Sts:3-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Sts:4-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Sts:Home-Sts,mana,css_only,1,0,0,,common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Sts:HomeCmplt-Sts,mana,css_only,1,0,0,,12id/mana/pmac-motor-status-1x.opi common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Sts:Homing-Sts,mana,css_only,1,0,0,,common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:IBT}Timeout:Home-I,mana,css_only,1,0,0,,common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Abort:Home-Cmd,mana,css_only,1,0,0,PROC,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Cmd:Kill-Cmd,mana,css_only,1,0,0,PROC,common/motor/motor_drive.bob common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Mode:PostHome-Sel,mana,css_only,1,0,0,,common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Mtr,mana,covered,1,1,1,ACCL ATHM BACC BDST BVEL CARD CNEN DCOF DESC DHLM DIFF DIR DLLM DLY DMOV DRBV DTYP DVAL EGU ERES FOFF FRAC HLM HLS ICOF JAR JOGF JOGR JVEL LLM LLS LVIO MIP MOVN MRES MSTA NAME OFF PCOF PREC RBV RDBD REP RLV RMP RRBV RRES RTRY RVAL SET SPMG STAT STOP TDIR TWF TWR TWV UEIP URIP VAL VBAS VELO VERS VMAX,12id/mana/pmac-motor-status-1x.opi common/motor/_motor_small.bob common/motor/motor_calibration.bob common/motor/motor_drive.bob common/motor/motor_dynamics.bob common/motor/motor_msta_detail.bob common/motor/motor_resolution.bob common/motor/motor_servo.bob common/motor/motor_status.bob common/motor/motor_system_status.bob common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,saxs_bs,x_pin.user_readback,EpicsSignalRO,RO
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Mtr:scanParms,op,css_only,1,0,0,GO LOAD,common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Mtr_able,op,css_only,1,0,0,VAL,common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Pgm:Home-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Start:Home-Cmd,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Sts:1-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Sts:2-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Sts:3-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Sts:4-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Sts:Home-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Sts:HomeCmplt-Sts,mana,css_only,1,0,0,,12id/mana/pmac-motor-status-1x.opi common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Sts:Homing-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBB}Timeout:Home-I,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Abort:Home-Cmd,mana,css_only,1,0,0,PROC,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Cmd:Kill-Cmd,mana,css_only,1,0,0,PROC,common/motor/motor_drive.bob common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Mode:PostHome-Sel,mana,css_only,1,0,0,,common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Mtr,mana,covered,1,1,1,ACCL ATHM BACC BDST BVEL CARD CNEN DCOF DESC DHLM DIFF DIR DLLM DLY DMOV DRBV DTYP DVAL EGU ERES FOFF FRAC HLM HLS ICOF JAR JOGF JOGR JVEL LLM LLS LVIO MIP MOVN MRES MSTA NAME OFF PCOF PREC RBV RDBD REP RLV RMP RRBV RRES RTRY RVAL SET SPMG STAT STOP TDIR TWF TWR TWV UEIP URIP VAL VBAS VELO VERS VMAX,12id/mana/pmac-motor-status-1x.opi common/motor/_motor_small.bob common/motor/motor_calibration.bob common/motor/motor_drive.bob common/motor/motor_dynamics.bob common/motor/motor_msta_detail.bob common/motor/motor_resolution.bob common/motor/motor_servo.bob common/motor/motor_status.bob common/motor/motor_system_status.bob common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,saxs_bs,y_pin.user_readback,EpicsSignalRO,RO
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Mtr:scanParms,op,css_only,1,0,0,GO LOAD,common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Mtr_able,op,css_only,1,0,0,VAL,common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Pgm:Home-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Start:Home-Cmd,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Sts:1-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Sts:2-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Sts:3-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Sts:4-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Sts:Home-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Sts:HomeCmplt-Sts,mana,css_only,1,0,0,,12id/mana/pmac-motor-status-1x.opi common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Sts:Homing-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBM}Timeout:Home-I,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Abort:Home-Cmd,mana,css_only,1,0,0,PROC,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Cmd:Kill-Cmd,mana,css_only,1,0,0,PROC,common/motor/motor_drive.bob common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Mode:PostHome-Sel,mana,css_only,1,0,0,,common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Mtr,mana,css_only,1,0,0,ACCL ATHM BACC BDST BVEL CARD CNEN DCOF DESC DHLM DIFF DIR DLLM DLY DMOV DRBV DTYP DVAL EGU ERES FOFF FRAC HLM HLS ICOF JAR JOGF JOGR JVEL LLM LLS LVIO MIP MOVN MRES MSTA NAME OFF PCOF PREC RBV RDBD REP RLV RMP RRBV RRES RTRY RVAL SET SPMG STAT STOP TDIR TWF TWR TWV UEIP URIP VAL VBAS VELO VERS VMAX,12id/mana/pmac-motor-status-1x.opi common/motor/_motor_small.bob common/motor/motor_calibration.bob common/motor/motor_drive.bob common/motor/motor_dynamics.bob common/motor/motor_msta_detail.bob common/motor/motor_resolution.bob common/motor/motor_servo.bob common/motor/motor_status.bob common/motor/motor_system_status.bob common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Mtr:scanParms,op,css_only,1,0,0,GO LOAD,common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Mtr_able,op,css_only,1,0,0,VAL,common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Pgm:Home-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Start:Home-Cmd,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Sts:1-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Sts:2-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Sts:3-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Sts:4-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Sts:Home-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Sts:HomeCmplt-Sts,mana,css_only,1,0,0,,12id/mana/pmac-motor-status-1x.opi common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Sts:Homing-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:SAXS-Ax:OBT}Timeout:Home-I,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Abort:Home-Cmd,mana,css_only,1,0,0,PROC,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Cmd:Kill-Cmd,mana,css_only,1,0,0,PROC,common/motor/motor_drive.bob common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Mode:PostHome-Sel,mana,css_only,1,0,0,,common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Mtr,mana,profile_not_baseline,1,1,0,ACCL ATHM BACC BDST BVEL CARD CNEN DCOF DESC DHLM DIFF DIR DLLM DLY DMOV DRBV DTYP DVAL EGU ERES FOFF FRAC HLM HLS ICOF JAR JOGF JOGR JVEL LLM LLS LVIO MIP MOVN MRES MSTA NAME OFF PCOF PREC RBV RDBD REP RLV RMP RRBV RRES RTRY RVAL SET SPMG STAT STOP TDIR TWF TWR TWV UEIP URIP VAL VBAS VELO VERS VMAX,12id/mana/pmac-motor-status-1x.opi common/motor/_motor_small.bob common/motor/motor_calibration.bob common/motor/motor_drive.bob common/motor/motor_dynamics.bob common/motor/motor_msta_detail.bob common/motor/motor_resolution.bob common/motor/motor_servo.bob common/motor/motor_status.bob common/motor/motor_system_status.bob common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,pil900KW,motors.bs_y.user_readback,EpicsSignalRO,RO
XF:12IDC-ES:2{BS:WAXS-Ax:y}Mtr:scanParms,op,css_only,1,0,0,GO LOAD,common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Mtr_able,op,css_only,1,0,0,VAL,common/motor/motorx_help_pmac.bob common/motor/motorx_more_pmac.bob common/motor/motorx_pmac.bob common/motor/motorx_tiny_pmac.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Pgm:Home-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Start:Home-Cmd,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Sts:1-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Sts:2-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Sts:3-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Sts:4-Sts,mana,css_only,1,0,0,,common/motor/motor_pmac_status.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Sts:Home-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Sts:HomeCmplt-Sts,mana,css_only,1,0,0,,12id/mana/pmac-motor-status-1x.opi common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Sts:Homing-Sts,mana,css_only,1,0,0,,common/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{BS:WAXS-Ax:y}Timeout:Home-I,mana,css_only,1,0,0,,common/autohome.bob common/motor/autohome.bob common/motor/motor_home.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:ACCESS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:APP_DIR1,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:CA_CLNT_CNT,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:CA_CONN_CNT,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:CPU_CNT,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:ENGINEER,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:EPICS_VERS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:FD_FREE,ct,css_only,1,0,0,LOLO LOW,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:FD_MAX,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:HEARTBEAT,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:HOSTNAME,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:IOC_CPU_LOAD,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:KERNEL_VERS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:LOCATION,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:MEM_FREE,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:MEM_MAX,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:MEM_USED,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:READACF,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:RECORD_CNT,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12IDC-ES:2{Det-Amptek:1}:STARTTOD,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
